chr	start	end	omim_id
chr4	71248847	71255961	611593
chr4	71263656	71275912	608936
chr4	71296208	71348714	158375
chr4	71384285	71398460	610912
chr4	71457972	71473005	601259
chr4	71494460	71512541	606585
chr4	71521257	71532225	147790
chr4	71554248	71556268	611614
chr4	71587680	71674336	611194
chr4	71681499	71705607	604851
chr4	71768085	71853885	609282
chr4	71859365	71896631	125450
chr4	72052481	72437800	603345
chr4	72607409	72671237	139200
chr4	72897716	73014022	607449
chr4	73146685	73434938	605011
chr4	73918078	73935433	610428
chr4	73939092	74124515	615929
chr4	74270003	74287199	103600
chr4	74301937	74321891	104150
chr4	74347461	74369718	104145
chr4	74437266	74486348	612620
chr4	74606285	74609433	146930
chr4	74702394	74704477	138965
chr4	74719012	74720200	173461
chr4	74735109	74737025	155730
chr4	74846541	74847841	173460
chr4	74852155	74853907	121010
chr4	74861358	74864394	600324
chr4	74902305	74904406	139111
chr4	74919754	74921116	611591
chr4	74962756	74964912	139110
chr4	75023834	75168816	614047
chr4	75174186	75182506	618717
chr4	75230861	75254466	602061
chr4	75310852	75320722	104640
chr4	75669968	75719733	600345
chr4	75858325	75975323	617688
chr4	76404242	76439925	607680
chr4	76439682	76472538	612535
chr4	76481275	76491103	614829
chr4	76501705	76555712	603442
chr4	76567969	76649621	620020
chr4	76649760	76735439	603344
chr4	76781019	76823605	602256
chr4	76831807	76862166	607469
chr4	76922427	76928662	601704
chr4	76932342	77033939	603086
chr4	76942270	76944650	147310
chr4	76954834	76957223	604852
chr4	77035816	77069550	607607
chr4	77079889	77134977	602257
chr4	77227885	77232283	607406
chr4	77234191	77342294	621144
chr4	77356381	77704406	604570
chr4	77870904	77959768	612887
chr4	77968307	77997142	618783
chr4	78078359	78091213	603203
chr4	78432906	78532988	605149
chr4	78634540	78741423	618069
chr4	78783983	78873939	611821
chr4	78978476	79465423	607830
chr4	79472923	79531601	106490
chr4	79697503	79837519	617648
chr4	79833031	79860592	614577
chr4	80237800	80247215	619432
chr4	80327514	80329382	600148
chr4	80748624	80784401	609717
chr4	80822299	80994626	608041
chr4	81106423	81125483	616639
chr4	81187741	81212171	165190
chr4	81256883	81884904	621388
chr4	81951861	81978781	112263
chr4	82008528	82136376	601591
chr4	82347546	82393061	614532
chr4	83273650	83295144	601324
chr4	83343721	83351615	607137
chr4	83404328	83483406	617292
chr4	83550691	83719949	608370
chr4	83739661	83821722	610257
chr4	83821887	83841122	612537
chr4	83845755	83934094	613367
chr4	83956335	83996971	616008
chr4	84011200	84035882	607515
chr4	84184976	84206287	609825
chr4	84213613	84256306	604724
chr4	84328498	84376976	606769
chr4	84377210	84383451	611983
chr4	84380669	84406253	611143
chr4	84457066	84527028	610958
chr4	85413137	85420445	602563
chr4	85504279	85572487	603548
chr4	85590749	85887843	617485
chr4	86396302	86923819	610586
chr4	86931557	87374348	602897
chr4	87515467	87736314	600267
chr4	87744620	87770537	613366
chr4	87808461	87857356	621278
chr4	87856162	88062191	159557
chr4	88081254	88141770	611967
chr4	88224945	88244034	612127
chr4	88257666	88312340	612831
chr4	88343724	88380607	606022
chr4	88381953	88392202	621324
chr4	88394486	88450528	606041
chr4	88529680	88538025	125485
chr4	88571431	88585509	600980
chr4	88720705	88733587	147563
chr4	88742549	88767944	605912
chr4	88896865	88904563	166490
chr4	88928786	88998929	173910
chr4	89011415	89152778	603756
chr4	89178771	89205713	611065
chr4	89300003	89364249	609249
chr4	89378269	89427314	608242
chr4	89442148	89444927	619956
chr4	89442148	89444927	610662
chr4	89444993	89629690	605200
chr4	89617063	89618980	612203
chr4	89630939	89651254	613300
chr4	89647110	89978336	613299
chr4	90032319	90036052	612973
chr4	90157533	90228951	611241
chr4	90645249	90759455	163890
chr4	90800661	90875765	601456
chr4	91048544	92526446	618934
chr4	93225116	94695717	602368
chr4	94749903	94752115	601461
chr4	95128758	95212443	612761
chr4	95219685	95263987	602598
chr4	95373092	95589374	605904
chr4	95679105	96079599	603248
chr4	96083654	96470124	603610
chr4	96761243	96762615	179061
chr4	99182534	99365009	179502
chr4	99391517	99579762	613136
chr4	99800426	99850284	133440
chr4	99916871	99983960	610151
chr4	99992128	100009939	103710
chr4	100044808	100065448	103740
chr4	100123795	100140403	103735
chr4	100197525	100212142	103700
chr4	100226127	100242558	103720
chr4	100257653	100273903	103730
chr4	100333419	100356499	600086
chr4	100467867	100485196	616013
chr4	100485286	100545154	157147
chr4	100557685	100578985	617881
chr4	100737983	100791347	605768
chr4	100799494	100815703	603296
chr4	100817404	100867775	617487
chr4	100869244	100871432	142763
chr4	101107026	101111625	607730
chr4	101316497	101439179	608350
chr4	101944574	102268683	114105
chr4	102711886	102995969	610292
chr4	103172197	103266410	608732
chr4	103422515	103538459	164011
chr4	103551926	103682125	609489
chr4	103715539	103790052	602963
chr4	103790148	103813964	611507
chr4	103806205	103940862	611527
chr4	103939185	103998476	611789
chr4	104026967	104119500	117143
chr4	104507187	104641142	162332
chr4	105389464	105416051	611645
chr4	106068032	106200960	612839
chr4	106290233	106395227	609988
chr4	106473776	106602071	619919
chr4	106603783	106629846	611355
chr4	106629940	106768882	615912
chr4	106816627	106892828	610306
chr4	106962755	107237840	616899
chr4	107236700	107270613	603605
chr4	107842958	107957470	605415
chr4	108534821	108641390	603262
chr4	108745718	108836203	611574
chr4	108852704	108874617	610670
chr4	108911044	108956327	601609
chr4	108968703	109090088	153245
chr4	109541731	109551640	616862
chr4	109571754	109588976	619023
chr4	109663208	109684209	614682
chr4	109729880	110223814	610004
chr4	110354970	110462052	607184
chr4	110481401	110609875	620702
chr4	110609783	110624601	601532
chr4	110631144	110651226	611652
chr4	110652137	110723155	217030
chr4	110736665	110745893	606468
chr4	110749127	110766098	605224
chr4	110769262	110793471	615004
chr4	110834038	110934922	131530
chr4	110967001	111119771	611546
chr4	111397310	111486441	138297
chr4	111516668	111536614	617286
chr4	111538578	111563279	601542
chr4	111781737	111781803	615520
chr4	113152942	113194266	610851
chr4	113195692	113207060	609028
chr4	113218524	113363777	607347
chr4	113434671	113437336	606624
chr4	113558298	113578742	612026
chr4	113569029	113569097	614600
chr4	113569159	113569227	614599
chr4	113569338	113569407	614596
chr4	113569518	113569586	614598
chr4	113569640	113569713	614597
chr4	113626777	114304892	106410
chr4	114372187	114682894	607708
chr4	114821439	114900803	610010
chr4	115519557	115599381	601291
chr4	115748918	116034776	615039
chr4	118004709	118006732	617505
chr4	118954476	119179789	603950
chr4	119201192	119274158	606709
chr4	119606546	119636585	616504
chr4	119643977	119757281	607186
chr4	119771835	119982402	620941
chr4	120056986	120108944	605602
chr4	120133867	120216673	617431
chr4	120217573	120225600	620530
chr4	120238404	120243293	134640
chr4	120415557	120549959	603310
chr4	120976777	120988003	601467
chr4	121613069	121843881	614161
chr4	121956767	121993690	616506
chr4	122052562	122148638	608019
chr4	122249796	122302173	606925
chr4	122589100	122618135	131230
chr4	122722477	122738176	606180
chr4	122737598	122745038	123835
chr4	122745483	122791629	607590
chr4	122795635	122873215	602345
chr4	123073485	123283907	611565
chr4	123300165	123350939	614130
chr4	123372624	123377880	147680
chr4	123531262	123542221	605384
chr4	123653858	123666094	610683
chr4	123747836	123819391	134920
chr4	123813731	123844123	606261
chr4	123844232	124240588	613940
chr4	124317949	124324910	602465
chr4	125585202	125633887	619856
chr4	126236109	126414087	612411
chr4	128554111	128647892	610621
chr4	128651554	128695447	610796
chr4	128702950	128761888	619077
chr4	128802047	128820379	605031
chr4	128838959	128887118	611124
chr4	128982466	129144081	620467
chr4	129190396	129208968	607735
chr4	129730854	129796379	610514
chr4	129805147	130014694	611399
chr4	134070448	134115855	608286
chr4	138440071	138453648	608287
chr4	139085250	139163503	607933
chr4	139936934	139967093	608468
chr4	139978373	140098372	619798
chr4	140187318	140201379	619684
chr4	140211070	140223705	603844
chr4	140222658	140312538	608000
chr4	140375274	140397763	605950
chr4	140414127	140477373	606594
chr4	140586972	140661899	601733
chr4	140637906	141075338	608991
chr4	141309606	141348802	601858
chr4	141363415	141419447	610310
chr4	141445321	141474924	610196
chr4	141480584	141490115	113730
chr4	141541935	141677539	618035
chr4	142142048	142155851	609550
chr4	142557735	142655140	600554
chr4	142944312	143767688	607494
chr4	144106069	144145027	618322
chr4	144258028	144395718	604439
chr4	144434854	144478639	603375
chr4	144498454	144621828	608946
chr4	144792016	144826712	138590
chr4	144917256	144940533	617923
chr4	145030455	145061871	617922
chr4	145567307	145666423	606178
chr4	145915727	146019723	613745
chr4	146019462	146050676	601213
chr4	146054801	146101741	611744
chr4	146402457	146480328	601595
chr4	146540536	146581185	607481
chr4	146678778	146859975	617962
chr4	147096869	147112687	607286
chr4	147175132	147443092	611459
chr4	147560044	147563626	113725
chr4	147627768	147867016	618735
chr4	148402248	148466106	131243
chr4	148538547	148557872	613937
chr4	148558935	148605314	616125
chr4	148653238	148993927	609746
chr4	148999914	149365850	600983
chr4	150999596	151178590	613166
chr4	151185586	151936879	606453
chr4	151503302	151505845	604357
chr4	152020779	152025794	180478
chr4	152024978	152025043	603568
chr4	152041432	152246757	608674
chr4	152591655	152682159	603645
chr4	153241695	153457244	606278
chr4	153701105	153833509	605928
chr4	153857474	153900823	620268
chr4	154073314	154260469	614141
chr4	154265800	154336247	611422
chr4	154387511	154557863	616243
chr4	154605431	154627412	603028
chr4	154701742	154710235	604157
chr4	155152893	155412951	612486
chr4	155456156	155471552	605961
chr4	155484162	155493959	134830
chr4	155504277	155511894	134820
chr4	155525287	155533808	134850
chr4	155661989	155674272	604863
chr4	155702423	155749965	620147
chr4	156094874	156138228	162642
chr4	156263809	156298117	610070
chr4	156587999	156658211	139396
chr4	156680172	156728963	139397
chr4	156750880	156787429	616693
chr4	156824847	156841558	191070
chr4	156845269	156875018	600550
chr4	157681605	157892951	608452
chr4	157997301	158093242	138492
chr4	158141271	158287227	138247
chr4	159131637	159176568	620325
chr4	159442865	159574524	606654
chr4	159587826	159593208	616210
chr4	159593447	159630775	231675
chr4	159630278	159644548	601753
chr4	159690177	159829202	612768
chr4	160024230	160281325	609530
chr4	162305048	163085152	620128
chr4	164047859	164088042	617868
chr4	164245113	164253748	162641
chr4	164265043	164273086	602001
chr4	164445869	165305171	613331
chr4	165798329	165818679	615594
chr4	165875597	165898809	619417
chr4	165953150	165962901	619416
chr4	165991759	166034012	620677
chr4	166128712	166244299	605774
chr4	166248820	166264316	607545
chr4	166300159	166419699	114855
chr4	166794388	167025609	606742
chr4	167654534	168155645	607989
chr4	169013687	169108887	608008
chr4	169137444	169239903	613974
chr4	169277885	169401643	616725
chr4	169418202	169849592	608092
chr4	169908740	169931406	619394
chr4	170015409	170192107	618642
chr4	170313959	170533734	604588
chr4	170541728	170644824	600580
chr4	170650620	170679095	616614
chr4	170907752	170947546	616523
chr4	170981372	171011538	611754
chr4	172734554	173962710	615138
chr4	174089961	174245118	605005
chr4	174252526	174255509	163906
chr4	174292104	174298683	603378
chr4	174305851	174440295	603163
chr4	174447241	174451380	602407
chr4	174451521	174512406	617240
chr4	175157808	175204818	605649
chr4	175205061	175254532	620217
chr4	175344945	175345015	616274
chr4	175411327	175444044	601688
chr4	175558070	175750398	600421
chr4	175839508	175899331	604778
chr4	176554087	176923544	601275
chr4	176986991	177103966	609005
chr4	177105729	177116736	609879
chr4	177134823	177190373	615050
chr4	177241116	177253396	618854
chr4	177604688	177714076	601528
chr4	178231027	178284090	608934
chr4	178351927	178363591	613228
chr4	183065115	183724177	610083
chr4	183811243	183838764	607638
chr4	184020409	184241930	620110
chr4	184154780	184161787	620088
chr4	184239252	184241429	620566
chr4	184365788	184370217	615914
chr4	184426210	184433582	604215
chr4	184580445	184634742	614138
chr4	184719174	184944683	617359
chr4	185009858	185139026	616983
chr4	185308882	185395704	147576
chr4	185548849	185570601	600636
chr4	185570891	185616106	615421
chr4	185615238	185655250	611511
chr4	185676748	185747122	152425
chr4	185939643	185942107	617546
chr4	186064419	186071536	103220
chr4	186080818	186125154	616047
chr4	186130751	186299796	620961
chr4	186285025	186318441	619020
chr4	186317994	186321395	619021
chr4	186320690	186347118	611482
chr4	186366335	186392887	609488
chr4	186421813	186456661	605889
chr4	186506676	186877526	616349
chr4	186990309	187009227	603029
chr4	187112720	187134617	608614
chr4	187148660	187179625	229000
chr4	187187342	187210835	264900
chr4	187454808	187476721	600665
chr4	187508947	187645010	600976
chr4	188916924	188926200	614572
chr4	189012425	189030757	620480
chr4	189060594	189068897	620979
chr4	190862026	190884347	601278
chr4	190945521	190948411	609032
chr4	190985656	190989019	614865
chr5	92282	190081	620665
chr5	196982	218268	621138
chr5	218434	257197	600857
chr5	271760	315089	601057
chr5	321828	438400	606517
chr5	443290	467405	608186
chr5	470570	524564	182307
chr5	612454	668859	616475
chr5	659976	693467	608773
chr5	863855	892916	618465
chr5	892998	918235	604507
chr5	1008916	1039058	607852
chr5	1050498	1112178	604879
chr5	1201709	1225226	608893
chr5	1225495	1246304	610300
chr5	1253281	1295183	187270
chr5	1317866	1345214	612585
chr5	1392908	1445555	126455
chr5	1461541	1524075	610472
chr5	1798498	1799951	611842
chr5	1801520	1816162	603848
chr5	1877540	1887293	606199
chr5	2712704	2715351	615764
chr5	2745958	2751791	606198
chr5	2752006	2758692	610522
chr5	3595945	3601517	606197
chr5	5140442	5320417	607510
chr5	5422789	5490333	617958
chr5	6371986	6378660	612382
chr5	6448971	6496836	615832
chr5	6582248	6588613	616385
chr5	6599351	6633157	610916
chr5	6633552	6674499	184753
chr5	6713544	6757157	605198
chr5	7396250	7830194	103071
chr5	7859271	7869144	617530
chr5	7869260	7901226	602568
chr5	9035144	9546187	609297
chr5	9627458	9903988	604796
chr5	10225618	10250000	618568
chr5	10250032	10266524	610150
chr5	10277706	10308014	613379
chr5	10353806	10440500	613297
chr5	10441990	10465138	611756
chr5	10679341	10761346	600954
chr5	10971947	11904558	604275
chr5	12574968	12805295	617097
chr5	13690436	13944797	603335
chr5	14143450	14510313	601893
chr5	14581900	14616289	621472
chr5	14664826	14699959	615712
chr5	14704908	14871887	605145
chr5	15500288	15939902	605656
chr5	15935290	15935369	620117
chr5	16067247	16179900	613338
chr5	16451627	16465909	608694
chr5	16473161	16617106	613114
chr5	16662015	16936397	601481
chr5	17216931	17276943	605940
chr5	19471404	20575822	603019
chr5	21750781	22853453	600562
chr5	22142460	22152381	176793
chr5	23507263	23528202	609760
chr5	24487208	24645087	604555
chr5	25126413	25190765	620525
chr5	26880705	27038693	609974
chr5	31193792	31329253	603007
chr5	31400600	31532200	608828
chr5	31639237	32111038	610697
chr5	32124821	32174425	612207
chr5	32227112	32313045	606501
chr5	32354455	32444846	615635
chr5	32585662	32604185	600503
chr5	32690977	32791826	108962
chr5	33440801	33468196	187790
chr5	33523639	33892095	606184
chr5	33936490	33939023	609445
chr5	33944727	33984798	606202
chr5	33986269	34008155	604489
chr5	34017962	34244829	612045
chr5	34656432	34832717	606586
chr5	34839268	34925787	616344
chr5	34905364	34915609	603153
chr5	34915815	34926101	618466
chr5	34929663	34959069	617048
chr5	34998206	35048054	612471
chr5	35055806	35230589	176761
chr5	35617964	35814713	610172
chr5	35856992	35879705	146661
chr5	35904389	35938881	618799
chr5	35951107	35991492	616383
chr5	36035122	36066984	616384
chr5	36098508	36151989	619490
chr5	36152212	36184421	601436
chr5	36192690	36242381	615787
chr5	36247014	36302004	616391
chr5	36606707	36688436	600111
chr5	36876870	37066515	608667
chr5	37106336	37249478	614571
chr5	37288238	37371208	606694
chr5	37379419	37753537	617233
chr5	37812778	37840143	600837
chr5	38258660	38465582	617683
chr5	38474769	38595507	151443
chr5	38846113	38935743	601743
chr5	38938021	39074501	609022
